"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-07-23","94",,"83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-07-24","92",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-07-25","84","100","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-07-26","83",,"79"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-07-27","84","90","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-07-28","86",,"78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-07-29","89",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-07-30","89","97","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-07-31","89","95","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-01","91",,"82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-02","88","98",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-03","86","94","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-04","87",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-05","89",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-06","81","99",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-07","88",,"78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-08","92",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-09","89","100","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-10","88","93","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-11","91",,"82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-12","88","97","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-13","87",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-14","87","96","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-15","87",,"77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-16","86","95","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-17","80","90","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-18","81",,"77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-19","87",,"74"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-20","89",,"78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-21","90",,"77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-22","87","97","76"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-23","89",,"76"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-24","88","97",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-25","85",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-26","89",,"78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-27","91",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-28","93",,"83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-29","92","101","85"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-30","91","101","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-08-31","91","98","85"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-01","86","99","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-02","91",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-03","92","98","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-04","91","97","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-05","89","96","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-06","89",,"83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-07","86","99",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-08","89","96","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-09","90",,"83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-10","90",,"82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-11","92","99","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-12","92","101",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-13","91","99","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-14","90",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-15","87","95","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-16","90",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-17","90",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-18","88","98","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-19","84","95","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-20","87",,"77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-21","82","96",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-22","81","95","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-23","84",,"75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-24","85",,"75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-25","86",,"76"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-26","85","95","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-27","83","93","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-28","83","91","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-29","82","91","76"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-09-30","81","88","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-01","84",,"75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-02","84",,"74"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-03","84",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-04","81","95","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-05","81",,"70"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-06","82",,"70"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-07","82","91","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-08","81","90","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-09","81",,"69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-10","82",,"70"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-11","82","93","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-12","83","92","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-13","82","92","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-14","82",,"69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-15","83",,"69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-16","83","95","70"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-17","83","93","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-18","83",,"70"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-19","81","94","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-20","79","91","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-21","76","90","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-22","77","89","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-23","78",,"62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-24","78","90","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-25","77","90","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-26","77","88","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-27","77",,"63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-28","77","89","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-29","75","86","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-30","77",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-10-31","76",,"62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-01","78",,"63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-02","76","89","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-03","74","85","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-04","75",,"66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-05","74",,"63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-06","74",,"59"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-07","69","90",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-08","71",,"60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-09","71","86","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-10","69","86","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-11","67","84","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-12","64","85","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-13","69",,"56"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-14","68","83","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-15","70",,"61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-16","72",,"60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-17","73","85","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-18","65","84","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-19","66",,"54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-20","66",,"53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-21","67","84","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-22","67","83","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-23","69","82","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-24","69","80","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-25","68","80","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-26","71",,"61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-27","69","82","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-28","65","81","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-29","65",,"54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-11-30","60","77",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-01","60",,"49"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-02","59","74","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-03","60",,"48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-04","58","76","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-05","58","75","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-06","61",,"47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-07","59","76","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-08","60","77","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-09","59","75","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-10","62","74","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-11","60","73","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-12","62","74","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-13","59","71",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-14","58","66","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-15","58","67","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-16","53","68","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-17","51","55",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-18","54",,"45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-19","51","64","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-20","54",,"44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-21","55","63",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-22","52","64","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-23","49","58",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-24","53",,"42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-25","47","63","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-26","48",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-27","47",,"40"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-28","45","58","36"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-29","48",,"38"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-30","44","60","37"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2019-12-31","47","58","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-01","51",,"36"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-02","57",,"40"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-03","58","73","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-04","56","74","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-05","58","71","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-06","59","70","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-07","59","66","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-08","56","66",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-09","51",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-10","51",,"42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-11","54","68","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-12","56",,"45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-13","58","74","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-14","55","68",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-15","57",,"44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-16","56","68","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-17","56",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-18","54","64","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-19","52","64","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-20","53","62","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-21","56",,"49"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-22","55","68","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-23","57",,"48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-24","56",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-25","53","70","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-26","58",,"44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-27","60","73","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-28","61","73","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-29","58","72","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-30","56","69","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-01-31","55","68","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-01","54","67","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-02","54","68","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-03","55",,"42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-04","58","72","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-05","56","73","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-06","54","70","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-07","55","69","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-08","57",,"45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-09","57",,"44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-10","56","73","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-11","58",,"43"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-12","63",,"47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-13","68",,"54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-14","66","82","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-15","65","78","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-16","63",,"48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-17","64","81","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-18","63","80","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-19","66","80","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-20","71",,"56"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-21","62","81",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-22","65",,"55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-23","68",,"55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-24","67","80","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-25","67","80","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-26","69",,"55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-27","69","81","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-28","70","81","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-02-29","67",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-01","71",,"58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-02","70",,"58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-03","70",,"58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-04","70","84","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-05","68","85","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-06","61","81","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-07","63","72","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-08","64",,"52"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-09","65",,"54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-10","67",,"50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-11","71",,"59"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-12","71","81","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-13","70","82","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-14","65","83",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-15","66",,"54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-16","68",,"55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-17","69",,"56"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-18","72",,"56"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-19","74",,"61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-20","76",,"62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-21","74","89","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-22","75",,"60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-23","76",,"62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-24","74",,"65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-25","78","91","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-26","75","92","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-27","71","85",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-28","71","82","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-29","75",,"62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-30","73","87","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-03-31","76",,"61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-01","78","91","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-02","77","91","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-03","74","88","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-04","75",,"58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-05","78","92","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-06","84",,"65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-07","80","96","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-08","78","94","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-09","76","92",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-10","81",,"63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-11","85",,"66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-12","84","98","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-13","87",,"69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-14","88",,"74"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-15","88","103","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2020-04-16","86","104","71"
