survey_id,survey_name,language,last_connection_date,week_of_last_connection,start_time_of_last_connectio,duration_of_connection_in_seconds,duration_of_connection_in_minutes,last_question_filled,number_of_connections,disposition,total_duration_in_sec,device,device_os,survey_link,person_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7
6497,DTP001,en,20210615,2,10:58:05,0,0,Q7,10,1,80,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFvI54R2Lnzfw7XhNPnSAQOXGNkUdKtX%2FAlM4PD1ZyDJ,17498444,4,4,4,1,2,27,1
24037,DTP001,en,20210617,4,22:13:00,1,0,Q7,4,1,135,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCxFWUXpOiXoklmrSma7hyzr5fEBaZT6YKlRGF6oZegz,1963398,4,3,6,2,2,66,2
6548,DTP001,en,20210618,5,03:15:13,1,0,Q7,3,1,78,Unknown,Not A Device,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHrHh0H14PTUubc%2FjX7Xs3l4Xh3ExP7wOdyNsfw7f69L,19111824,4,4,3,1,3,22,2
4233,DTP001,en,20210620,0,09:43:02,13,0,Q7,2,1,149,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCdLDWS1%2Bj2uJmNhIv8LMdy3CwxwtO3fuRxEZxSO%2FWXR,18697658,4,2,4,2,4,70,2
65559,DTP001,en,20210615,2,18:10:04,19,0,Q7,2,1,164,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfP%2FWESmfp6X7XswCMImdDE9%2Fc1kE2ReVyHWPeYBlxHfX,1589752,4,4,3,1,3,61,2
38126,DTP001,en,20210615,2,16:45:31,40,1,Q7,1,1,40,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIj8fOA%2BnzTUtnNdJ%2FiA9vTiXvqU47G0jh2%2FHcnxTaUK,18783979,4,5,3,1,2,33,2
87275,DTP001,en,20210616,3,19:59:49,41,1,Q7,1,1,41,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLSHIRfVgfHCr4WuBH7cECnoUTiY%2FbJ3it2QSKb0XkOc,16440703,4,5,5,1,2,29,2
42349,DTP001,en,20210615,2,18:40:44,42,1,Q7,1,1,42,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLPUZevr%2BtcVX%2BoIVwQai10UXWnLlVsM%2Bh5XrqgnHe0N,18350152,4,5,3,1,2,35,2
11610,DTP001,en,20210615,2,15:45:40,43,1,Q7,1,1,43,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOG0Sw3Uhi0RroD%2BrwXl48IWVvQjrDssph2%2ByUqqTPQ6,15900202,4,4,4,2,4,39,2
83251,DTP001,en,20210614,1,20:04:30,44,1,Q7,1,1,44,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPAr3H8d3oL97n7xmvoxGdrBX3m%2Bdnv7a2%2B3ibwbREAN,18650870,4,4,4,1,1,39,2
2401,DTP001,en,20210619,6,14:08:56,44,1,Q7,1,1,44,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPWdjctMMRY%2FVvvRdbUlay4OnIGOkKmk%2FIidSjc4WgTR,715681,4,5,4,1,2,49,4
79523,DTP001,en,20210615,2,17:54:02,45,1,Q7,1,1,45,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCiEKEjFcq75ib4MFuSw3tvq1V8n4bbK6pZy%2B9nwPM%2BV,18317776,4,4,2,2,4,33,2
81919,DTP001,en,20210615,2,20:41:57,45,1,Q7,3,1,160,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGxGH6PVqkKKoisYqG%2BTC8iVURt7hAN%2F0%2F4sYFdS%2F1Z0,596274,4,5,4,3,2,50,4
19540,DTP001,en,20210619,6,14:53:07,45,1,Q7,1,1,45,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNHdoQqXLbL5oeZVOZMR2k0ssXJ7U8N%2Bauh5Sr8dRbjP,1896510,4,4,1,3,2,37,2
10993,DTP001,en,20210615,2,19:38:48,46,1,Q7,1,1,46,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfC4jErMsGZJbPs0cMbejWrUI5IBpNNgnKNUv5EcWI2tR,16462992,4,5,5,1,4,29,2
49153,DTP001,en,20210615,2,19:11:05,46,1,Q7,1,1,46,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfL%2F37fzgMl%2B4e2F76f7PnGRpGZ3Zzn7iU584isQ3xV7N,15316461,4,5,5,1,4,31,2
20427,DTP001,en,20210615,2,18:30:15,49,1,Q7,1,1,49,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFide5rZJPGZdCMJQ1k9gj38Rf84OEObwLtINADxiIG7,19799497,4,5,5,1,2,34,4
25467,DTP001,en,20210615,2,18:00:20,49,1,Q7,1,1,49,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfG5DDzxTsGV407vmC6lycHXkgrlfzqzWzHX7Q4AiWFXT,15609688,4,5,6,2,2,36,2
97305,DTP001,en,20210615,2,18:17:01,50,1,Q7,1,1,50,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFZVUeyUU3vr4pdmQvflmiB9%2FE%2FInPLwjnK8VAo6i%2FpZ,1055835,4,5,4,1,2,46,2
63785,DTP001,en,20210615,2,17:53:58,50,1,Q7,1,1,50,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNWDpElTWhrR4wSjWl0T5nZFzMc%2F7qI2F%2Ff%2FgpO1P7CN,18279855,4,3,1,1,1,28,2
1052,DTP001,en,20210616,3,07:46:14,51,1,Q7,1,1,51,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLuS2spqmB4mtXClqjoAehx48dBnKWLyiffS2ZZr6rxx,16114594,4,5,1,1,4,35,2
75556,DTP001,en,20210614,1,18:06:57,52,1,Q7,1,1,52,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfO2RT50YSvdIT4BgKA0BxChm9rekuFqBj0p4ptchYFwE,18786291,4,5,5,1,2,27,2
62704,DTP001,en,20210614,1,17:15:05,52,1,Q7,1,1,52,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGP7jQ6JsFLSG6et1VYHay5amDoUhgGTf41GHEAL3qg3,731931,4,5,4,1,2,43,2
39415,DTP001,en,20210615,2,22:18:57,53,1,Q7,1,1,53,Tablet,Mac OS X,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfC0SnK45zpa298JeTLgzftnXaaTMF%2BQXtGXhOgoZr%2Bs%2F,689269,4,5,4,1,3,41,2
58524,DTP001,en,20210615,2,17:33:22,53,1,Q7,1,1,53,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJPia%2B2MrGDhOLrbrwPMjrfFaE0GVK6utUB8pYy%2FgJ3b,2443323,4,4,4,1,2,54,2
91806,DTP001,en,20210615,2,16:50:18,53,1,Q7,1,1,53,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFbUsTIN4aYVSIiqOq%2FPQX8j965FpGhKfFtW8F8JknpM,17865424,4,5,5,1,3,28,4
8152,DTP001,en,20210619,6,16:37:46,54,1,Q7,1,1,54,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCoY7Bvv%2BWdb1KYrQu4D8itub98pSnTBIcicQCv2ddt8,18731339,4,3,5,5,2,26,2
4337,DTP001,en,20210615,2,18:37:15,54,1,Q7,1,1,54,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIRLNQ8nZFXvIehysgLLhWtckKfG9VpXLJr7PkhN0ebq,18339723,4,4,4,1,2,26,2
18433,DTP001,en,20210615,2,17:20:17,55,1,Q7,1,1,55,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfE7G1rMNgl1ZVKwjLCSMDzTWDFu%2BO0hY7D8T0wzg3tHe,17547011,4,5,4,1,2,27,2
24439,DTP001,en,20210615,2,17:25:01,55,1,Q7,1,1,55,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfE556JA%2BjqBTcSlTOg357hPR6%2FINizHQrbrWfQoxMzhS,18499229,4,5,4,1,1,28,2
19403,DTP001,en,20210615,2,16:53:27,55,1,Q7,1,1,55,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfA%2FefcYiK05STIczsj8dsK1zhdE1%2BZodjW7d3I54CwJU,18601689,4,4,2,2,2,23,4
97491,DTP001,en,20210614,1,17:05:17,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfD9BNl2hGDlc3yh5sFQxqSZ4jMI6tVn5r%2BwHj2z%2BLZge,18589965,4,4,3,1,2,59,2
28714,DTP001,en,20210615,2,19:53:33,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEyxygVTtVd23v0H71PxvAmMzClwDMssNgBArh0T4Gck,15746131,4,4,3,2,2,38,2
54245,DTP001,en,20210614,1,17:26:26,56,1,Q7,1,1,56,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKN%2F3AsKGZ7tXtMX6Gz7EaicQMXVBtlYG6GjND%2FvSRaX,2652759,4,5,3,2,4,48,1
95476,DTP001,en,20210614,1,17:08:09,57,1,Q7,1,1,57,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFRmejVednJ3pRlbPNoQBfQ44wj8qpEzQuqxyUkZw9uv,4316594,4,5,4,2,3,33,2
90043,DTP001,en,20210615,2,20:48:39,57,1,Q7,1,1,57,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPXmcohMRfl8PPjdIdNTkYIZDdhMffaFK1jkmerz623f,318899,4,2,1,1,2,47,2
20159,DTP001,en,20210615,2,20:27:48,57,1,Q7,1,1,57,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHdqpHyzopR2anB8H%2BZJrkHd5Bqih9Oukz9xNNFjZ2Or,1578263,4,5,5,1,2,60,2
41890,DTP001,en,20210615,2,17:26:13,57,1,Q7,1,1,57,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLTWrzK1Hi1AKzSnQwi1aNE1dvuHi0sJfu2XLwz1mo9e,16045642,4,5,6,1,4,31,2
100414,DTP001,en,20210615,2,16:55:43,58,1,Q7,1,1,58,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBAX47h9TqiGcD9AOE%2FwCBIewVE2Rh6S34hbSiG%2BuXHUs3w5SuK80kE%3D,15970374,4,5,2,1,3,30,2
98826,DTP001,en,20210615,2,18:26:45,58,1,Q7,1,1,58,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfL4t8yWHjxe3oskcu8Sx8HTSKa96kDtYBR8pGz3NLQRW,15804617,4,5,4,1,2,36,2
65469,DTP001,en,20210615,2,18:37:38,58,1,Q4,1,2,58,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMVTYcCO%2FhHD55Yyv6sZ6YFuuC4NmI1sno35POQBESn1,17687864,4,3,3,2,,,
92161,DTP001,en,20210616,3,08:41:16,59,1,Q7,1,1,59,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfH335%2FzyfmrHkp9InIi1eRZ%2B85i72nWHyQJHcfYwuJzd,765806,4,5,6,1,4,40,2
39192,DTP001,en,20210622,2,20:53:59,59,1,Q7,1,1,59,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfC4h%2FYyeQslY1oy%2FUkfPk4vP8vU90R%2Fb%2F%2BCIsznuonoA,3378515,4,5,4,2,4,40,2
89445,DTP001,en,20210614,1,20:59:06,60,1,Q7,1,1,60,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfE784BLIuYEg%2FoYJ%2F6kS0cBY1EQ8ptC8FOEGLX0VZ5Bh,1980619,4,4,4,1,2,55,2
56279,DTP001,en,20210615,2,16:55:52,60,1,Q7,1,1,60,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEX5mtanYAUaElOJpXYmQVJVHK3X6DtA2OqqvdiWjT3d,16165449,4,4,4,1,2,26,2
38112,DTP001,en,20210615,2,17:31:43,61,1,Q7,1,1,61,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKqN0GZnJYGuX%2FTNkxMa2hp93S2pOC3sptRvwMCNXDQn,2543568,4,5,4,1,4,77,2
86145,DTP001,en,20210615,2,17:12:19,61,1,Q7,1,1,61,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNkqAqyRrnzAtbt%2F4gYry5OYmk2WdzlnmY8rhFWY2fEn,18437149,4,5,3,2,2,36,2
22259,DTP001,en,20210614,1,17:54:08,62,1,Q7,1,1,62,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfF8zTxto7BezJrJ4BRo%2Bm5rVMgSLss09HNfSzZCJVOcv,1856694,4,4,2,1,1,18,1
21623,DTP001,en,20210614,1,22:30:59,62,1,Q7,1,1,62,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJZ1g%2F2IzEFZ5AkLx0MAmHtjEjVBblys0pjjxm2mBb%2Fh,18094653,4,5,3,1,4,19,2
44369,DTP001,en,20210615,2,16:49:19,63,1,Q7,1,1,63,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfE2rGySiPcahwl2ieTCWWj9aBAJQJhb8zBGnnwuQbVR5,18561101,4,4,4,1,2,29,2
24964,DTP001,en,20210615,2,17:30:54,63,1,Q7,1,1,63,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfP2gDvaOl0teMPlsuRBXqrgZcrvwb7TcE6%2BqgKYl71gp,17435529,4,4,2,1,4,19,2
46421,DTP001,en,20210616,3,07:08:33,64,1,Q7,1,1,64,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDOB7LS%2FzDYby8dqOIhHvWfzlsuevMSL7jIYeIAyuAef,2691814,4,5,4,1,2,73,2
18467,DTP001,en,20210615,2,17:09:35,66,1,Q7,1,1,66,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJz8k9a5yZwe9eZWwi9P39mRqwtG%2F%2FqntJ1P%2FLHzQTW1,1627725,4,5,3,1,3,53,2
88849,DTP001,en,20210614,1,16:55:56,66,1,Q7,1,1,66,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfB8es4YTlMNkJXp3aEo9hH1WTK4qDJ5U7lIXmrbJ8gnJ,18870331,4,4,3,2,4,22,1
66145,DTP001,en,20210615,2,20:54:35,66,1,Q7,1,1,66,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHgBss%2BU%2F7IOtS7OOTAwiwnv1fkKabJb%2FaBAR6Bya9%2Fo,3961466,4,4,2,1,2,55,2
63759,DTP001,en,20210616,3,10:42:01,66,1,Q7,1,1,66,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLpd3qwUU2iFTcOYhf5BfmPf%2B2ZGQm1uS6wH6uB%2FhplQ,18854574,4,5,4,2,2,24,2
92039,DTP001,en,20210614,1,16:44:56,67,1,Q7,1,1,67,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMfUbpKDSv1wSwDCcPeiRvpHT1i8%2BSjNobISSlc2pttE,18850034,4,5,2,1,4,20,1
7418,DTP001,en,20210620,0,06:32:39,67,1,Q7,2,1,67,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHuwGRh8PjX24EZsGhM8Aw6Mw%2FwUTFnNO1uuX2wFjhVe,1000964,4,2,4,1,2,42,2
100611,DTP001,en,20210616,3,17:05:22,67,1,Q7,1,1,67,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAW8suGt0IUz8PmlrP1ghfi5sdWDpDQFl2QFy%2B1Q8ELvJNPyyDAZ8uI%3D,17842923,4,3,6,3,4,26,2
59701,DTP001,en,20210615,2,17:44:03,68,1,Q7,1,1,68,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfP8py5v8J61jB%2B7j6o8GxDRA6B5h1BvHfFgFIzzqAJKg,2137653,4,5,5,1,4,73,2
83874,DTP001,en,20210615,2,17:26:33,68,1,Q7,1,1,68,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBO6CplpMKKwmkWKJv2Papg1pNzt2DBGpGNtydjgK9Ad,15305116,4,5,4,1,4,19,1
36658,DTP001,en,20210620,0,17:51:11,68,1,Q7,1,1,69,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDc6HR3qfOwHQCuGIy6MEvwrw4oWUpY9GkKRpnlx0s8k,18940641,4,5,6,2,4,33,4
17326,DTP001,en,20210614,1,18:25:14,68,1,Q7,1,1,68,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIdKxxZOlrwQeaHCqBtvdzQV%2F%2BvS4mLSg8FxZ9SCqLs8,15199358,4,5,5,2,4,43,2
66637,DTP001,en,20210617,4,18:25:41,69,1,Q7,1,1,69,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMIrrIFQkfhKE%2F93M%2B4DHwU7sqTnubOBRh%2BLRBXgAu6q,18398134,4,6,6,1,2,34,2
51241,DTP001,en,20210615,2,16:49:42,69,1,Q7,1,1,69,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDifnej8AA%2BvkE9r39IZfMgXQBxCM5Js%2BSvv1%2Bs6cX%2BO,18723993,4,5,6,1,2,31,2
36832,DTP001,en,20210615,2,17:19:35,70,1,Q7,1,1,70,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfF%2BzJRapt%2FgdmCvADWkPI85VbhvIWR%2FqIULcBdDQx7pK,15575351,4,3,2,3,2,36,2
53379,DTP001,en,20210614,1,22:09:48,70,1,Q7,1,1,70,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJz%2BbZAQz0YE%2F%2FGAgwdmfvdolnuVyKGSi1ZZAl1VmbXh,1431446,4,3,3,1,2,68,2
18527,DTP001,en,20210619,6,14:58:19,70,1,Q7,1,1,70,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBiCl%2FBNBa2Z6C35lopINxErbiZI9%2FaNQSxWitAv0NAU,19108489,4,3,3,3,3,21,4
93506,DTP001,en,20210614,1,18:23:48,70,1,Q7,1,1,70,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBWDYGut6dRkTDmZ7dbGy3yQmM8nA7IqL5ajxa4VIR94,4333278,4,4,4,1,4,42,4
65616,DTP001,en,20210615,2,17:51:34,71,1,Q7,1,1,71,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEtfgatw%2FptDmbwDdrW7G6edFb3ndFjOaM%2BaAjGWlqr3,17660637,4,4,2,1,4,27,2
21488,DTP001,en,20210614,1,17:44:42,73,1,Q7,1,1,73,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfL3AZaS3qlBUVnXY3r1OWghn575UbYEoyitbBBOs1fW4,18992313,4,5,5,1,3,27,2
58025,DTP001,en,20210616,3,16:33:23,73,1,Q7,1,1,73,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMjq0FhcuTE7Bw1JFsj%2B9cgMeypW0g2IPzCC5qedTsZZ,17719450,4,5,6,1,4,31,2
87249,DTP001,en,20210615,2,17:38:40,74,1,Q7,1,1,74,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPDriqcL4bqC4xP%2F8kxN8TUcl1Xl8qhFSQIj22j3Q6rr,16025466,4,5,5,1,2,30,1
40937,DTP001,en,20210614,1,18:34:45,74,1,Q7,1,1,74,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBDfcTZNstFe8P3f4BEvhf9ECQhxaMBo%2FWrCtWhhnzAX,2394952,4,5,5,1,2,69,2
16693,DTP001,en,20210614,1,17:15:12,75,1,Q7,1,1,75,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJ8Qa%2FbH0iSC4UyvirehVC4X0vQ5TvUyFIWNUSthJtdv,25671,4,5,3,1,4,53,2
40077,DTP001,en,20210615,2,16:55:01,75,1,Q7,1,1,75,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAp11QXIej5TVG2mQWZ4WmutrGKnwo3FFjNvuSOkqVSt,4555489,4,5,4,2,3,29,4
64184,DTP001,en,20210614,1,16:37:52,75,1,Q7,1,1,75,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLxT65aEra20JzDl18ymZCbU52qxGp6kxtqTsSLYgnKH,18163275,4,4,4,1,2,44,2
63118,DTP001,en,20210614,1,18:04:07,331,6,Q7,1,1,331,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJL9AmFGWFWFIyGtQfsOjJh%2BjQuvaSW9R%2B3JC7wUh3KK,17722595,4,3,4,2,2,29,2
23820,DTP001,en,20210615,2,15:19:21,76,1,Q7,2,1,76,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEsfWMquwQQDEtWfH5ToN134FpjLhS8%2FKuCwdSUBtor%2B,2792149,4,4,4,3,3,50,2
80790,DTP001,en,20210614,1,17:36:37,76,1,Q7,1,1,76,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLQxwgOT4%2B1WTe9SK98A5cSsYa6ZE%2FD51lrTdbgqegeu,15637327,4,5,5,1,2,38,2
16011,DTP001,en,20210619,6,15:21:11,76,1,Q7,1,1,76,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDEabwdgos6GS2A%2FwyioCM%2BOaXJz%2Fz%2FvUd%2BOLIZ8GVsJ,1593511,4,2,1,1,2,50,2
7373,DTP001,en,20210615,2,17:32:47,76,1,Q3,1,2,76,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMD2u5ShsQtqjFz0ASl10aOBQ3%2BnVlMT4AgKeYsufXsa,17641633,4,4,6,2,,,
12802,DTP001,en,20210615,2,16:48:53,77,1,Q7,1,1,77,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfO1FlWcZIICvBzlF6aK6HHlHSzjjlBNeR125DTQ7BCsy,18618534,4,4,4,1,4,26,2
65284,DTP001,en,20210615,2,17:23:44,78,1,Q7,1,1,78,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLplYnXwY0cnGBJ%2BomrKzsc9dIiEdA5XqWtlBKOiWowr,18369695,4,5,4,1,2,76,2
12602,DTP001,en,20210615,2,17:42:48,78,1,Q7,1,1,78,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDqUVMDSioMFCsZtlEJRbTQ1Qc8c1q%2Bxc5LYSHU3jKMc,1312966,4,4,2,1,2,55,2
25837,DTP001,en,20210614,1,19:09:00,78,1,Q7,1,1,78,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNC55nd4I2XkbXDMbJN2A3%2FgKS9hrqhn6da6P2yJeE1V,17979587,4,4,2,2,2,35,2
77443,DTP001,en,20210614,1,16:55:46,78,1,Q7,1,1,78,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKjitzm39n7MOmB%2FJ%2FWdeq31OsOchAyjSh%2F28NtgzAhK,2365421,4,4,4,1,3,58,2
5561,DTP001,en,20210615,2,18:53:37,79,1,Q7,1,1,79,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAtzbkniMK44y4sL%2F%2BsghPV4HH0Zu2PnJB8a62aPZ%2Bf9,1586579,4,5,3,1,2,58,1
